worldname	numPredators	numPrey	mean_energy
world_9	20	66	66.94285714285714
world_10	9	125	69.8157894736842
world_1	9	156	114.33333333333333
world_2	2	167	116.0
world_3	19	159	106.26666666666667
world_4	1	148	106.48387096774194
world_5	2	197	107.72727272727273
world_6	8	168	110.39024390243902
world_7	2	30	107.53488372093024
world_8	13	150	109.05357142857143
world_9	12	12	92.38235294117646
world_10	9	106	93.32467532467533
world_1	10	40	47.2
world_2	20	161	74.46666666666667
world_3	9	181	85.66666666666667
world_4	14	76	79.67924528301887
world_5	15	108	80.57352941176471
world_6	4	30	78.90277777777777
world_7	9	66	78.08641975308642
world_8	14	153	81.6842105263158
world_9	3	40	81.3265306122449
world_10	8	166	84.49056603773585
world_1	16	17	14.9375
world_2	13	60	32.172413793103445
world_3	4	51	36.878787878787875
world_4	7	196	52.375
world_5	10	126	61.9
world_6	2	152	63.92307692307692
world_7	5	36	64.29824561403508
world_8	14	149	71.85915492957747
world_9	17	121	73.36363636363636
world_10	10	64	72.92857142857143
world_1	12	86	80.41666666666667
world_2	5	93	86.76470588235294
world_3	18	39	56.4
world_4	8	58	57.97674418604651
world_5	12	76	60.03636363636364
world_6	18	18	48.726027397260275
world_7	4	44	50.35064935064935
world_8	17	178	61.265957446808514
world_9	11	162	66.93333333333334
world_10	8	197	71.15929203539822
world_1	2	162	123.0
world_2	8	120	113.3
world_3	9	135	111.21052631578948
world_4	3	143	112.18181818181819
world_5	15	174	113.27027027027027
world_6	1	130	113.10526315789474
world_7	10	94	108.47916666666667
world_8	16	177	109.203125
world_9	12	127	107.92105263157895
world_10	18	144	104.88297872340425
world_1	13	153	113.61538461538461
world_2	10	87	98.43478260869566
world_3	4	70	96.66666666666667
world_4	8	132	100.62857142857143
world_5	8	3	83.18604651162791
world_6	20	58	68.60317460317461
world_7	15	119	71.91025641025641
world_8	10	36	68.60227272727273
world_9	9	64	68.76288659793815
world_10	10	144	73.0
world_1	3	77	94.33333333333333
world_2	8	33	58.27272727272727
world_3	15	60	52.84615384615385
world_4	2	196	58.0
world_5	7	54	61.91428571428571
world_6	13	7	47.25
world_7	14	164	59.70967741935484
world_8	20	54	53.47560975609756
world_9	14	119	58.854166666666664
world_10	17	126	63.336283185840706
world_1	15	3	4.666666666666667
world_2	4	151	29.736842105263158
world_3	18	139	60.2972972972973
world_4	16	104	64.75471698113208
world_5	3	35	64.96428571428571
world_6	3	96	67.05084745762711
world_7	12	61	65.30985915492958
world_8	9	189	71.95
world_9	14	181	78.53191489361703
world_10	1	142	78.96842105263158
world_1	10	141	112.5
world_2	20	73	67.9
world_3	17	58	58.61702127659574
world_4	17	68	55.515625
world_5	19	70	53.08433734939759
world_6	5	88	56.15909090909091
world_7	5	125	59.204301075268816
world_8	1	66	59.57446808510638
world_9	16	52	56.40909090909091
world_10	4	63	57.026315789473685
world_1	10	100	91.0
world_2	11	191	107.85714285714286
world_3	7	128	109.96428571428571
world_4	7	40	99.97142857142858
world_5	8	1	81.93023255813954
world_6	17	66	72.11666666666666
world_7	9	52	70.98550724637681
world_8	7	130	74.98684210526316
world_9	18	133	76.77659574468085
world_10	9	83	77.57281553398059
world_1	10	161	115.1
world_2	2	152	115.91666666666667
world_3	9	102	108.9047619047619
world_4	10	37	87.90322580645162
world_5	12	184	97.62790697674419
world_6	10	1	79.9245283018868
world_7	9	164	85.95161290322581
world_8	5	26	83.28358208955224
world_9	8	63	82.69333333333333
world_10	11	194	87.65116279069767
world_1	10	191	123.2
world_2	18	57	68.96428571428571
world_3	13	51	61.609756097560975
world_4	15	10	48.035714285714285
world_5	16	166	61.111111111111114
world_6	7	2	56.177215189873415
world_7	2	115	57.44444444444444
world_8	13	126	64.2127659574468
world_9	8	44	63.80392156862745
world_10	19	190	70.86776859504133
world_1	3	107	107.0
world_2	5	192	119.25
world_3	5	141	117.61538461538461
world_4	2	78	115.93333333333334
world_5	17	36	68.96875
world_6	8	178	79.95
world_7	20	169	85.1
world_8	15	52	76.68
world_9	15	119	77.18888888888888
world_10	16	120	78.32075471698113
world_1	20	170	101.8
world_2	18	1	54.94736842105263
world_3	7	146	64.57777777777778
world_4	9	196	74.53703703703704
world_5	20	177	82.58108108108108
world_6	3	101	83.51948051948052
world_7	1	5	82.76923076923077
world_8	15	126	83.91397849462365
world_9	9	144	86.41176470588235
world_10	7	18	82.80733944954129
world_1	6	53	73.83333333333333
world_2	5	172	95.18181818181819
world_3	3	18	85.71428571428571
world_4	19	181	95.75757575757575
world_5	16	31	72.79591836734694
world_6	18	45	61.850746268656714
world_7	5	170	66.05555555555556
world_8	14	4	56.18604651162791
world_9	1	165	56.87356321839081
world_10	20	26	49.626168224299064
world_1	16	151	102.375
world_2	15	68	79.58064516129032
world_3	16	56	67.14893617021276
world_4	20	38	54.59701492537314
world_5	12	187	64.34177215189874
world_6	18	180	74.14432989690722
world_7	12	138	77.40366972477064
world_8	3	199	78.76785714285714
world_9	14	45	74.38888888888889
world_10	18	137	76.55555555555556
world_1	16	125	86.9375
world_2	10	3	55.84615384615385
world_3	13	111	65.02564102564102
world_4	18	85	62.73684210526316
world_5	14	184	74.45070422535211
world_6	15	112	76.45348837209302
world_7	15	180	82.48514851485149
world_8	20	138	82.61157024793388
world_9	9	90	83.16923076923077
world_10	20	57	76.98
world_1	4	177	121.75
world_2	4	167	121.25
world_3	2	75	118.2
world_4	5	114	117.06666666666666
world_5	9	37	89.66666666666667
world_6	20	190	96.63636363636364
world_7	17	132	94.08196721311475
world_8	9	97	95.15714285714286
world_9	6	162	97.32894736842105
world_10	10	9	87.40697674418605
world_1	7	181	123.14285714285714
world_2	4	61	111.0
world_3	8	153	113.63157894736842
world_4	5	30	101.33333333333333
world_5	18	191	109.47619047619048
world_6	6	92	108.8125
world_7	1	41	108.51020408163265
world_8	4	175	109.79245283018868
world_9	18	164	108.77464788732394
world_10	14	74	101.08235294117647
world_1	18	47	32.22222222222222
world_2	6	1	24.583333333333332
world_3	2	138	31.53846153846154
world_4	12	145	55.10526315789474
world_5	11	86	61.08163265306123
world_6	11	200	73.06666666666666
world_7	3	140	74.96825396825396
world_8	16	16	62.79746835443038
world_9	13	98	65.19565217391305
world_10	4	57	65.625
world_1	18	2	3.888888888888889
world_2	15	23	11.303030303030303
world_3	19	47	18.71153846153846
world_4	17	79	27.768115942028984
world_5	11	3	24.7125
world_6	17	116	34.71134020618557
world_7	7	77	38.28846153846154
world_8	19	189	50.52845528455285
world_9	4	146	52.574803149606296
world_10	7	115	55.514925373134325
world_1	1	185	126.0
world_2	10	96	98.54545454545455
world_3	15	156	105.65384615384616
world_4	17	97	90.4186046511628
world_5	2	182	91.97777777777777
world_6	3	115	93.45833333333333
world_7	13	159	98.59016393442623
world_8	17	75	89.0
world_9	10	72	86.8409090909091
world_10	9	175	90.38144329896907
world_1	20	103	62.8
world_2	10	140	79.93333333333334
world_3	3	193	83.63636363636364
world_4	18	132	85.13725490196079
world_5	9	185	91.3
world_6	13	15	77.76712328767124
world_7	5	117	79.91025641025641
world_8	7	156	83.11764705882354
world_9	12	136	84.89690721649484
world_10	3	74	85.09
world_1	2	25	56.0
world_2	5	22	49.142857142857146
world_3	6	115	74.92307692307692
world_4	16	176	90.06896551724138
world_5	4	132	93.0
world_6	1	178	93.94117647058823
world_7	14	109	90.5
world_8	17	79	81.50769230769231
world_9	12	52	76.59740259740259
world_10	1	189	77.2051282051282
world_1	19	123	74.94736842105263
world_2	4	23	68.82608695652173
world_3	15	66	62.05263157894737
world_4	4	71	65.07142857142857
world_5	5	95	69.87234042553192
world_6	1	144	70.8125
world_7	15	88	70.31746031746032
world_8	16	149	75.68354430379746
world_9	6	19	72.63529411764706
world_10	7	189	76.66304347826087
world_1	13	119	92.15384615384616
world_2	11	29	63.791666666666664
world_3	4	98	69.28571428571429
world_4	17	134	77.5111111111111
world_5	12	62	74.03508771929825
world_6	9	128	78.36363636363636
world_7	10	166	83.19736842105263
world_8	5	14	79.35802469135803
world_9	12	89	79.59139784946237
world_10	17	180	84.54545454545455
world_1	10	20	24.9
world_2	7	159	63.64705882352941
world_3	15	172	88.78125
world_4	5	153	93.21621621621621
world_5	18	114	87.7090909090909
world_6	20	196	94.08
world_7	18	41	81.38709677419355
world_8	3	19	80.11458333333333
world_9	5	79	81.23762376237623
world_10	3	159	82.34615384615384
world_1	20	155	93.55
world_2	9	179	101.55172413793103
world_3	13	52	85.11904761904762
world_4	13	33	72.21818181818182
world_5	6	145	76.49180327868852
world_6	16	81	73.1038961038961
world_7	18	15	61.62105263157895
world_8	11	29	58.509433962264154
world_9	3	166	60.24770642201835
world_10	14	32	56.609756097560975
world_1	11	182	124.72727272727273
world_2	15	197	126.46153846153847
world_3	16	197	121.47619047619048
world_4	2	87	120.68181818181819
world_5	13	23	98.56140350877193
world_6	1	140	98.86206896551724
world_7	10	180	102.17647058823529
world_8	20	140	98.45454545454545
world_9	3	118	98.8021978021978
world_10	20	175	99.63063063063063
world_1	11	48	44.0
world_2	1	42	45.0
world_3	15	177	86.11111111111111
world_4	4	67	87.2258064516129
world_5	15	133	89.41304347826087
world_6	7	191	93.52830188679245
world_7	6	106	94.59322033898304
world_8	7	62	92.1969696969697
world_9	12	7	79.41025641025641
world_10	14	75	76.8586956521739
world_1	3	153	118.0
world_2	7	143	117.4
world_3	10	54	88.65
world_4	20	188	96.525
world_5	19	112	88.47457627118644
world_6	2	18	87.14754098360656
world_7	6	140	89.86567164179104
world_8	13	26	79.425
world_9	7	127	82.27586206896552
world_10	19	47	73.35849056603773
world_1	20	172	104.0
world_2	11	95	97.6774193548387
world_3	4	56	95.57142857142857
world_4	13	187	102.64583333333333
world_5	15	31	84.63492063492063
world_6	14	116	86.16883116883118
world_7	7	188	89.45238095238095
world_8	18	186	93.94117647058823
world_9	2	151	94.51923076923077
world_10	1	84	94.62857142857143
world_1	16	111	76.4375
world_2	18	83	66.02941176470588
world_3	11	116	73.64444444444445
world_4	6	153	78.74509803921569
world_5	13	25	68.046875
world_6	8	129	72.81944444444444
world_7	5	196	76.32467532467533
world_8	14	147	80.27472527472527
world_9	15	83	77.66037735849056
world_10	20	94	74.46825396825396
world_1	11	65	64.63636363636364
world_2	3	137	76.57142857142857
world_3	13	164	94.03703703703704
world_4	16	20	64.93023255813954
world_5	2	198	67.57777777777778
world_6	8	166	75.71698113207547
world_7	5	87	77.63793103448276
world_8	1	73	77.98305084745763
world_9	17	97	75.98684210526316
world_10	16	48	69.26086956521739
world_1	14	111	90.0
world_2	11	56	75.24
world_3	1	29	75.26923076923077
world_4	2	18	73.10714285714286
world_5	9	178	85.24324324324324
world_6	1	151	86.1842105263158
world_7	16	56	73.81481481481481
world_8	12	167	81.71212121212122
world_9	7	103	82.08219178082192
world_10	17	191	90.02222222222223
world_1	13	103	82.76923076923077
world_2	9	139	97.0909090909091
world_3	19	100	81.46341463414635
world_4	2	17	80.30232558139535
world_5	6	74	80.40816326530613
world_6	1	23	80.16
world_7	8	181	86.37931034482759
world_8	10	192	92.32352941176471
world_9	2	98	92.82857142857142
world_10	11	73	90.5679012345679
world_1	10	144	110.5
world_2	8	34	82.94444444444444
world_3	6	149	90.375
world_4	14	36	68.65789473684211
world_5	15	31	56.660377358490564
world_6	16	87	58.55072463768116
world_7	17	21	50.25581395348837
world_8	7	118	54.82795698924731
world_9	4	178	57.71134020618557
world_10	5	69	59.754901960784316
world_1	6	146	116.83333333333333
world_2	14	37	58.1
world_3	8	87	70.03571428571429
world_4	16	51	59.02272727272727
world_5	3	180	62.95744680851064
world_6	4	199	67.96078431372548
world_7	13	126	74.59375
world_8	5	200	78.3913043478261
world_9	13	18	68.86585365853658
world_10	4	46	68.45348837209302
world_1	2	121	117.0
world_2	1	93	113.0
world_3	16	86	71.52631578947368
world_4	13	160	89.40625
world_5	16	160	94.79166666666667
world_6	18	154	94.8030303030303
world_7	3	158	95.73913043478261
world_8	14	66	88.63855421686748
world_9	20	88	81.94174757281553
world_10	12	165	85.49565217391304
world_1	17	140	96.47058823529412
world_2	19	174	100.97222222222223
world_3	17	80	87.18867924528301
world_4	6	175	90.79661016949153
world_5	11	32	82.2
world_6	17	76	76.71264367816092
world_7	5	20	74.68478260869566
world_8	17	162	79.88073394495413
world_9	5	129	81.44736842105263
world_10	1	159	81.8
world_1	17	33	25.11764705882353
world_2	3	49	33.35
world_3	2	157	41.68181818181818
world_4	12	6	29.941176470588236
world_5	4	168	39.578947368421055
world_6	8	132	51.73913043478261
world_7	1	170	53.191489361702125
world_8	1	19	53.5
world_9	7	181	62.345454545454544
world_10	17	154	71.0
world_1	15	195	123.46666666666667
world_2	15	115	103.3
world_3	20	125	91.36
world_4	6	187	94.53571428571429
world_5	3	99	95.0
world_6	16	175	99.68
world_7	1	134	99.82894736842105
world_8	2	195	100.61538461538461
world_9	17	48	88.91578947368421
world_10	4	39	87.79797979797979
world_1	8	125	111.875
world_2	16	88	81.375
world_3	3	169	86.03703703703704
world_4	4	99	88.29032258064517
world_5	18	56	70.24489795918367
world_6	6	164	75.56363636363636
world_7	16	185	85.02816901408451
world_8	4	21	82.73333333333333
world_9	2	34	82.1948051948052
world_10	14	16	71.96703296703296
world_1	18	93	60.22222222222222
world_2	9	129	77.11111111111111
world_3	9	153	86.61111111111111
world_4	2	17	84.05263157894737
world_5	17	64	72.45454545454545
world_6	3	5	69.67241379310344
world_7	2	107	70.9
world_8	2	178	72.48387096774194
world_9	3	199	74.95384615384616
world_10	17	28	64.0609756097561
world_1	6	156	116.83333333333333
world_2	2	99	114.375
world_3	14	170	113.36363636363636
world_4	9	165	114.96774193548387
world_5	19	85	91.54
world_6	16	193	98.65151515151516
world_7	14	55	89.75
world_8	9	135	91.74157303370787
world_9	9	89	91.42857142857143
world_10	9	45	87.8785046728972
world_1	10	177	121.5
world_2	17	33	60.96296296296296
world_3	9	37	57.27777777777778
world_4	17	32	46.81132075471698
world_5	7	103	53.583333333333336
world_6	3	71	55.285714285714285
world_7	15	112	60.44871794871795
world_8	19	9	50.48453608247423
world_9	17	38	47.35087719298246
world_10	18	156	54.40151515151515
world_1	9	26	31.555555555555557
world_2	6	4	23.266666666666666
world_3	4	32	32.421052631578945
world_4	2	99	39.523809523809526
world_5	6	140	56.0
world_6	13	70	56.1
world_7	17	87	56.70175438596491
world_8	13	137	65.21428571428571
world_9	16	129	69.82558139534883
world_10	20	72	64.69811320754717
world_1	13	109	88.53846153846153
world_2	8	19	65.42857142857143
world_3	14	94	69.34285714285714
world_4	12	154	81.61702127659575
world_5	11	174	89.12068965517241
world_6	11	178	93.27536231884058
world_7	12	183	97.39506172839506
world_8	8	138	98.96629213483146
world_9	19	197	102.39814814814815
world_10	19	96	96.35433070866142
world_1	9	195	126.44444444444444
world_2	18	62	70.96296296296296
world_3	1	9	70.39285714285714
world_4	10	123	80.23684210526316
world_5	4	192	84.5
world_6	7	135	88.26530612244898
world_7	9	76	87.96551724137932
world_8	12	49	81.21428571428571
world_9	19	113	79.30337078651685
world_10	5	73	80.30851063829788
world_1	9	87	97.11111111111111
world_2	18	48	54.55555555555556
world_3	19	116	62.45652173913044
world_4	16	103	65.20967741935483
world_5	15	46	59.96103896103896
world_6	19	96	60.302083333333336
world_7	15	100	62.369369369369366
world_8	13	14	57.435483870967744
world_9	16	176	64.23571428571428
world_10	17	41	60.49044585987261
world_1	1	199	129.0
world_2	16	37	36.294117647058826
world_3	4	44	44.76190476190476
world_4	1	106	48.13636363636363
world_5	8	46	51.86666666666667
world_6	13	142	66.93023255813954
world_7	5	18	63.541666666666664
world_8	19	30	51.46268656716418
world_9	1	152	52.48529411764706
world_10	1	62	53.27536231884058
world_1	14	135	95.42857142857143
world_2	6	49	89.85
world_3	17	167	95.97297297297297
world_4	10	161	100.29787234042553
world_5	5	8	92.5576923076923
world_6	3	93	93.12727272727273
world_7	17	161	95.48611111111111
world_8	8	196	98.3625
world_9	3	68	98.27710843373494
world_10	5	42	96.5340909090909
world_1	7	142	115.14285714285714
world_2	9	39	78.0
world_3	20	192	92.63888888888889
world_4	10	174	97.95652173913044
world_5	10	17	83.96428571428571
world_6	5	37	81.72131147540983
world_7	18	30	68.21518987341773
world_8	17	160	74.85416666666667
world_9	12	46	71.42592592592592
world_10	14	94	71.78688524590164
world_1	16	116	79.625
world_2	12	72	73.71428571428571
world_3	16	128	79.1590909090909
world_4	15	33	66.11864406779661
world_5	1	7	65.23333333333333
world_6	7	192	71.38805970149254
world_7	2	99	72.4927536231884
world_8	18	182	80.35632183908046
world_9	20	124	79.7196261682243
world_10	16	57	75.1869918699187
world_1	1	154	131.0
world_2	15	88	70.5625
world_3	19	100	66.42857142857143
world_4	1	46	67.25
world_5	20	98	64.42857142857143
world_6	2	93	65.96551724137932
world_7	7	7	60.13846153846154
world_8	4	193	64.0
world_9	3	91	65.73611111111111
world_10	9	41	63.925925925925924
world_1	6	123	113.33333333333333
world_2	1	119	112.71428571428571
world_3	4	136	113.72727272727273
world_4	2	46	108.53846153846153
world_5	11	142	107.08333333333333
world_6	8	24	88.96875
world_7	19	94	78.25490196078431
world_8	13	171	84.65625
world_9	9	92	85.72602739726027
world_10	16	186	92.11235955056179
world_1	6	167	117.16666666666667
world_2	11	44	70.70588235294117
world_3	1	77	72.27777777777777
world_4	2	34	72.05
world_5	7	49	70.77777777777777
world_6	17	46	56.20454545454545
world_7	10	51	56.833333333333336
world_8	12	64	57.22727272727273
world_9	11	54	56.81818181818182
world_10	20	173	65.52577319587628
world_1	7	133	115.57142857142857
world_2	3	169	115.9
world_3	13	194	118.91304347826087
world_4	8	176	119.38709677419355
world_5	1	195	119.53125
world_6	14	129	111.58695652173913
world_7	3	25	107.06122448979592
world_8	14	64	95.55555555555556
world_9	8	180	98.71830985915493
world_10	10	143	100.88888888888889
world_1	8	59	68.5
world_2	10	14	41.0
world_3	10	159	68.53571428571429
world_4	9	137	79.75675675675676
world_5	8	108	82.57777777777778
world_6	20	10	59.753846153846155
world_7	5	28	59.642857142857146
world_8	16	183	69.59302325581395
world_9	4	43	69.65555555555555
world_10	16	183	77.06603773584905
world_1	2	192	129.5
world_2	20	117	75.86363636363636
world_3	14	91	74.36111111111111
world_4	18	34	57.68518518518518
world_5	14	101	62.779411764705884
world_6	10	120	67.15384615384616
world_7	2	20	66.65
world_8	10	145	71.28888888888889
world_9	12	101	72.99019607843137
world_10	17	58	68.71428571428571
world_1	3	19	53.666666666666664
world_2	12	181	109.0
world_3	20	121	88.65714285714286
world_4	13	46	76.35416666666667
world_5	3	40	76.07843137254902
world_6	6	165	80.87719298245614
world_7	15	40	71.19444444444444
world_8	5	19	68.79220779220779
world_9	3	188	70.8
world_10	5	18	68.82352941176471
world_1	3	12	36.0
world_2	6	82	72.55555555555556
world_3	17	164	95.34615384615384
world_4	10	56	86.69444444444444
world_5	13	50	75.6734693877551
world_6	3	157	78.34615384615384
world_7	6	53	78.48275862068965
world_8	1	190	79.37288135593221
world_9	5	48	78.953125
world_10	12	36	72.05263157894737
world_1	9	157	115.55555555555556
world_2	8	82	104.76470588235294
world_3	12	157	109.3103448275862
world_4	18	157	103.7872340425532
world_5	16	190	106.95238095238095
world_6	14	105	102.51948051948052
world_7	15	50	92.52173913043478
world_8	5	46	91.51546391752578
world_9	8	97	91.37142857142857
world_10	14	173	94.69747899159664
world_1	2	98	109.5
world_2	4	193	119.16666666666667
world_3	5	68	104.9090909090909
world_4	17	78	74.32142857142857
world_5	10	171	86.65789473684211
world_6	3	144	89.1219512195122
world_7	6	89	90.48936170212765
world_8	16	62	79.39682539682539
world_9	1	12	78.890625
world_10	4	119	80.8970588235294
world_1	2	26	61.0
world_2	15	81	63.76470588235294
world_3	2	71	68.21052631578948
world_4	4	61	72.8695652173913
world_5	6	62	75.34482758620689
world_6	15	179	86.56818181818181
world_7	12	178	90.48214285714286
world_8	4	47	89.4
world_9	4	189	91.53125
world_10	13	149	95.06493506493507
world_1	17	30	23.647058823529413
world_2	3	68	33.5
world_3	17	68	40.37837837837838
world_4	9	144	54.78260869565217
world_5	2	110	56.916666666666664
world_6	20	145	65.77941176470588
world_7	10	124	71.51282051282051
world_8	6	133	74.52380952380952
world_9	17	20	64.6930693069307
world_10	10	143	68.77477477477477
world_1	13	30	27.923076923076923
world_2	17	122	60.4
world_3	5	112	66.82857142857142
world_4	19	30	50.74074074074074
world_5	4	36	52.189655172413794
world_6	4	185	56.854838709677416
world_7	16	172	70.02564102564102
world_8	11	144	75.86516853932584
world_9	13	128	79.40196078431373
world_10	9	171	82.87387387387388
world_1	2	130	116.0
world_2	4	139	117.0
world_3	12	74	81.61111111111111
world_4	12	23	58.46666666666667
world_5	13	54	55.0
world_6	14	75	56.75438596491228
world_7	17	161	67.91891891891892
world_8	13	73	67.55172413793103
world_9	3	138	69.14444444444445
world_10	18	161	75.03703703703704
world_1	3	200	124.66666666666667
world_2	1	78	118.0
world_3	4	58	104.5
world_4	17	147	99.72
world_5	16	166	105.65853658536585
world_6	9	18	90.28
world_7	4	33	88.03703703703704
world_8	14	195	94.69117647058823
world_9	3	141	95.47887323943662
world_10	17	155	96.9659090909091
world_1	2	28	69.0
world_2	18	95	63.55
world_3	2	198	69.22727272727273
world_4	8	49	67.66666666666667
world_5	18	24	49.0
world_6	17	118	58.15384615384615
world_7	9	84	61.75675675675676
world_8	13	121	66.96551724137932
world_9	15	135	72.1078431372549
world_10	16	84	70.72033898305085
world_1	5	96	110.2
world_2	5	66	102.3
world_3	17	88	76.03703703703704
world_4	4	78	79.19354838709677
world_5	15	175	91.93478260869566
world_6	5	184	95.19607843137256
world_7	2	55	95.18867924528301
world_8	3	13	91.28571428571429
world_9	12	80	87.77941176470588
world_10	17	179	93.68235294117648
world_1	20	57	36.6
world_2	14	133	63.088235294117645
world_3	18	19	46.46153846153846
world_4	20	113	52.80555555555556
world_5	15	76	53.71264367816092
world_6	9	74	56.6875
world_7	15	159	63.86486486486486
world_8	16	19	57.86614173228347
world_9	2	34	58.04651162790697
world_10	9	49	58.31884057971015
world_1	11	176	123.9090909090909
world_2	12	164	116.65217391304348
world_3	6	189	118.0
world_4	6	197	118.88571428571429
world_5	17	48	91.63461538461539
world_6	9	100	92.81967213114754
world_7	5	40	90.18181818181819
world_8	2	78	90.3970588235294
world_9	19	8	72.22988505747126
world_10	11	172	77.8265306122449
world_1	9	11	15.11111111111111
world_2	5	73	40.0
world_3	6	13	36.1
world_4	20	18	24.65
world_5	16	194	51.892857142857146
world_6	3	156	55.220338983050844
world_7	3	24	55.0
world_8	3	17	54.753846153846155
world_9	20	36	47.529411764705884
world_10	8	129	52.96774193548387
world_1	3	6	11.0
world_2	16	164	86.26315789473684
world_3	15	140	95.1470588235294
world_4	19	100	83.71698113207547
world_5	11	114	86.15625
world_6	5	157	88.68115942028986
world_7	5	113	89.71621621621621
world_8	18	150	90.09782608695652
world_9	1	147	90.46236559139786
world_10	9	64	87.97058823529412
world_1	12	100	86.08333333333333
world_2	9	15	58.095238095238095
world_3	11	36	51.46875
world_4	16	5	36.604166666666664
world_5	3	133	41.372549019607845
world_6	16	50	40.67164179104478
world_7	15	177	52.96341463414634
world_8	10	134	59.25
world_9	14	104	61.867924528301884
world_10	11	103	64.52136752136752
world_1	13	31	30.153846153846153
world_2	17	121	61.1
world_3	15	131	73.53333333333333
world_4	13	69	70.91379310344827
world_5	13	144	76.78873239436619
world_6	1	58	77.15277777777777
world_7	1	147	77.65753424657534
world_8	1	90	78.06756756756756
world_9	20	73	71.14893617021276
world_10	11	128	74.86666666666666
world_1	1	17	50.0
world_2	7	78	88.25
world_3	15	57	60.04347826086956
world_4	2	174	65.2
world_5	10	15	52.142857142857146
world_6	17	60	49.32692307692308
world_7	14	93	54.77272727272727
world_8	10	51	55.328947368421055
world_9	18	68	53.52127659574468
world_10	6	6	51.05
world_1	14	96	80.07142857142857
world_2	14	90	77.07142857142857
world_3	17	66	65.95555555555555
world_4	20	149	73.29230769230769
world_5	16	118	75.0
world_6	2	120	75.98795180722891
world_7	1	81	76.36904761904762
world_8	3	39	75.66666666666667
world_9	2	187	76.82022471910112
world_10	3	145	78.26086956521739
world_1	20	180	106.3
world_2	12	25	76.5625
world_3	7	25	69.82051282051282
world_4	8	85	73.7872340425532
world_5	10	64	73.50877192982456
world_6	16	15	60.342465753424655
world_7	15	182	70.3409090909091
world_8	15	193	76.75728155339806
world_9	5	37	75.93518518518519
world_10	1	78	76.03669724770643
world_1	16	188	109.9375
world_2	17	176	107.24242424242425
world_3	19	125	96.75
world_4	12	196	102.09375
world_5	20	157	100.07142857142857
world_6	6	198	101.83333333333333
world_7	12	10	91.2156862745098
world_8	5	90	91.55140186915888
world_9	16	66	86.1869918699187
world_10	16	48	80.70503597122303
world_1	14	78	60.785714285714285
world_2	16	103	68.73333333333333
world_3	2	193	72.0
world_4	1	109	73.21212121212122
world_5	2	185	76.22857142857143
world_6	15	98	76.1
world_7	6	55	76.58928571428571
world_8	18	8	60.0
world_9	1	95	60.57333333333333
world_10	15	22	53.72222222222222
world_1	8	16	24.0
world_2	16	194	89.08333333333333
world_3	4	182	93.92857142857143
world_4	7	85	93.82857142857142
world_5	9	54	87.93181818181819
world_6	7	182	92.80392156862744
world_7	12	63	86.15873015873017
world_8	13	99	84.57894736842105
world_9	8	13	78.28571428571429
world_10	9	166	82.53763440860214
world_1	7	168	119.71428571428571
world_2	4	82	113.27272727272727
world_3	15	32	64.15384615384616
world_4	17	160	79.55813953488372
world_5	17	98	76.56666666666666
world_6	5	146	79.70769230769231
world_7	18	152	83.144578313253
world_8	7	68	83.92222222222222
world_9	12	119	85.7156862745098
world_10	14	106	85.20689655172414
world_1	1	4	13.0
world_2	14	91	72.73333333333333
world_3	14	191	91.37931034482759
world_4	18	64	73.31914893617021
world_5	7	18	67.57407407407408
world_6	14	113	72.25
world_7	7	176	76.81333333333333
world_8	17	183	84.76086956521739
world_9	8	53	82.94
world_10	3	75	83.60194174757281
world_1	18	113	75.61111111111111
world_2	20	19	43.473684210526315
world_3	5	176	52.72093023255814
world_4	19	84	53.354838709677416
world_5	17	39	48.29113924050633
world_6	7	121	53.58139534883721
world_7	10	168	60.3125
world_8	8	84	62.58653846153846
world_9	17	11	55.30578512396694
world_10	10	187	60.47328244274809
world_1	5	40	54.0
world_2	1	9	50.333333333333336
world_3	7	122	83.38461538461539
world_4	17	158	94.9
world_5	13	93	90.90697674418605
world_6	5	80	91.10416666666667
world_7	8	109	93.5
world_8	19	49	78.30666666666667
world_9	1	99	78.77631578947368
world_10	9	26	74.12941176470588
world_1	1	34	87.0
world_2	15	176	111.4375
world_3	10	176	112.6923076923077
world_4	1	74	112.07407407407408
world_5	5	138	112.125
world_6	19	60	85.11764705882354
world_7	10	177	90.34426229508196
world_8	13	44	81.55405405405405
world_9	12	48	76.20930232558139
world_10	11	24	70.63917525773196
world_1	12	52	49.75
world_2	7	40	52.21052631578947
world_3	7	123	66.65384615384616
world_4	13	41	56.48717948717949
world_5	9	177	68.85416666666667
world_6	9	76	69.2280701754386
world_7	14	25	60.014084507042256
world_8	14	23	53.78823529411765
world_9	6	119	57.64835164835165
world_10	12	53	56.87378640776699
world_1	14	129	91.35714285714286
world_2	9	41	76.26086956521739
world_3	4	176	83.07407407407408
world_4	19	87	71.5
world_5	17	116	73.61904761904762
world_6	14	51	68.20779220779221
world_7	11	112	72.5909090909091
world_8	6	147	75.67021276595744
world_9	15	144	80.10091743119266
world_10	10	23	75.5798319327731
world_1	9	5	8.555555555555555
world_2	18	138	61.2962962962963
world_3	4	44	63.61290322580645
world_4	15	5	45.06521739130435
world_5	13	126	56.30508474576271
world_6	10	192	66.40579710144928
world_7	8	34	64.50649350649351
world_8	19	98	64.34375
world_9	4	183	66.8
world_10	18	142	70.58474576271186
world_1	5	179	121.0
world_2	16	95	81.85714285714286
